run,luminosityBlock,event,PV_npvs,PV_x,PV_y,PV_z,nMuon,Muon_pt,Muon_eta,Muon_phi,Muon_mass,Muon_charge,Muon_pfRelIso03_all,Muon_pfRelIso04_all,Muon_dxy,Muon_dxyErr,Muon_dz,Muon_dzErr,nElectron,Electron_pt,Electron_eta,Electron_phi,Electron_mass,Electron_charge,Electron_pfRelIso03_all,Electron_dxy,Electron_dxyErr,Electron_dz,Electron_dzErr,MET_pt,MET_phi
194314,180,243501633.0,20,0.0710282027721405,0.05810711532831192,-2.452493190765381,2,"[17, 74.7]","[-0.625, 0.816]","[-1.97, 1.11]","[0.106, 0.106]","[1, -1]","[0, 0.0111]","[0.054, 0.0158]","[0.000609, -0.000587]","[0.00146, 0.00108]","[-0.00122, -0.000607]","[0.00261, 0.00412]",2,"[91.2, 23.7]","[0.854, 1.4]","[-1.84, 2.48]","[-0.0401, -0.00985]","[-1, 1]","[0.0149, 0.388]","[0.0118, -0.0179]","[0.00851, 0.0237]","[0.00333, 0.00191]","[0.00516, 0.00974]",18.25089454650879,-1.017661690711975
195552,553,793110394.0,17,0.07188322395086288,0.06133873388171196,-4.630549430847168,2,"[57.7, 187]","[1.91, 0.959]","[3.05, -3.12]","[0.106, 0.106]","[-1, 1]","[0.0217, 0.00327]","[0.0564, 0.00735]","[-0.00117, -0.00146]","[0.00135, 0.00122]","[-0.00354, 0.00428]","[0.00436, 0.00322]",2,"[84.3, 172]","[-0.0744, 0.397]","[0.477, -0.218]","[0.00583, -0.0251]","[-1, 1]","[0.0185, 0.016]","[-0.00601, -0.00234]","[0.00245, 0.00317]","[-0.000414, 0.00662]","[0.000422, 0.00453]",32.41904830932617,-2.8567681312561035
194455,179,269801667.0,19,0.07387778162956238,0.06205000355839729,-1.071659803390503,2,"[25.2, 60.7]","[-2.34, -1.66]","[2.31, -0.00516]","[0.106, 0.106]","[-1, 1]","[0.148, 0.0117]","[0.296, 0.0204]","[0.000982, 0.000489]","[0.00248, 0.00185]","[0.0124, -0.00493]","[0.00875, 0.00444]",2,"[72.6, 12.5]","[-1.19, -2.26]","[-2.45, 1.73]","[0.0226, -0.0119]","[-1, 1]","[-999, -999]","[-0.00132, 0.317]","[0.0016, 0.215]","[-0.000532, 0.182]","[0.00306, 0.605]",21.852802276611328,-0.14109820127487183
195304,300,393582426.0,17,0.07364662736654282,0.06047968566417694,-2.645986557006836,2,"[47.9, 33.2]","[-0.254, 0.96]","[-0.544, 2.44]","[0.106, 0.106]","[1, -1]","[0.0876, 0.0368]","[0.147, 0.0632]","[0.000497, 0.0016]","[0.00102, 0.000986]","[0.00224, 0.00134]","[0.00459, 0.00401]",2,"[45.7, 45.1]","[0.981, 1.07]","[1.65, -1.85]","[0.0178, 0.0114]","[1, -1]","[0.0497, 0.104]","[0.00298, -0.00201]","[0.00153, 0.00216]","[-0.000965, 0.00173]","[0.0024, 0.00302]",16.440143585205078,1.588075876235962
195552,895,1145096173.0,12,0.07134009897708893,0.06354222446680069,4.770092487335205,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],4.642355918884277,-0.47870784997940063
195378,675,824423969.0,23,0.07181151211261749,0.062409982085227966,2.0869510173797607,0,[],[],[],[],[],[],[],[],[],[],[],1,[10],[-1.96],[1.77],[0.0052],[1],[-999],[-0.0182],[0.00636],[-8.44],[0.0154],53.89167022705078,0.808984100818634
195398,598,516976380.0,14,0.07439407706260681,0.06221577525138855,-1.105837106704712,0,[],[],[],[],[],[],[],[],[],[],[],1,[27],[-2.43],[-1.74],[-0.00702],[1],[0.292],[-0.0639],[0.0217],[-0.0339],[0.0439],2.1632235050201416,-1.6537649631500244
195014,147,181567189.0,13,0.0736355185508728,0.06594571471214294,1.7810328006744385,2,"[6.67, 13]","[2.36, 2.39]","[-2.73, -2.68]","[0.106, 0.106]","[-1, -1]","[-999, -999]","[-999, -999]","[0.308, -999]","[0.0133, -999]","[-1.83, -999]","[0.0435, -999]",3,"[21.3, 14.4, 34.5]","[1.12, 2.08, 2.36]","[0.385, 1.65, -2.47]","[-0.00215, -0.00928, 0.0313]","[1, 1, 1]","[-999, -999, -999]","[-0.000657, -0.0181, -1.47]","[0.00234, 0.0109, 0.083]","[0.00548, 0.0265, 1.59]","[0.00338, 0.0177, 0.214]",16.11797332763672,-1.7521926164627075
195304,630,774998818.0,14,0.07131849229335785,0.058750301599502563,3.1967880725860596,0,[],[],[],[],[],[],[],[],[],[],[],2,"[28.3, 8.89]","[-0.671, 1.37]","[1.89, 0.917]","[-0.00994, 0.00447]","[-1, 1]","[0.807, -999]","[-0.00479, 0.00615]","[0.00632, 0.00701]","[0.00256, 0.0103]","[0.00529, 0.00747]",21.93603515625,-3.034106492996216
194050,1182,1096646391.0,21,0.07143405824899673,0.0577835738658905,-1.4333105087280273,1,[34.5],[-0.354],[2.24],[0.106],[-1],[-999],[-999],[-999],[-999],[-999],[-999],2,"[13, 11.3]","[1.44, 0.493]","[0.629, -2.64]","[-0.00753, 0.00184]","[-1, -1]","[-999, -999]","[-0.000451, 0.0219]","[0.00264, 0.00572]","[0.00098, -0.0369]","[0.00397, 0.0039]",20.280534744262695,-0.9870781302452087
195915,74,136043693.0,22,0.06993421912193298,0.062173254787921906,-1.5026153326034546,0,[],[],[],[],[],[],[],[],[],[],[],2,"[6.74, 35.1]","[-1.64, 1.75]","[-0.709, -2.72]","[-0.00453, -0.00501]","[1, 1]","[-999, -999]","[0.0108, -0.126]","[0.00726, 0.00735]","[0.00069, 0.0317]","[0.00887, 0.0122]",21.240127563476562,-1.8735898733139038
194778,71,45984030.0,21,0.07391105592250824,0.06021349877119064,0.2997142970561981,0,[],[],[],[],[],[],[],[],[],[],[],1,[15.3],[0.186],[-2.14],[0.00444],[-1],[0.938],[0.000271],[0.0043],[-0.00282],[0.00459],29.668323516845703,-0.049803853034973145
196362,27,32972453.0,12,0.07242235541343689,0.06479839235544205,1.1152441501617432,2,"[11.4, 7.79]","[1.18, -1.21]","[0.187, -2.31]","[0.106, 0.106]","[-1, 1]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]",2,"[27.4, 39]","[2.04, -1.99]","[2.48, 3.05]","[-0.0334, 0.0594]","[-1, 1]","[-999, -999]","[-0.000534, 0.00279]","[0.00566, 0.00364]","[-0.00644, -0.0032]","[0.00721, 0.00542]",38.815528869628906,-0.016116507351398468
195396,83,78131319.0,26,0.07100137323141098,0.06452568620443344,-5.289790630340576,1,[7.39],[-1.61],[-0.533],[0.106],[-1],[0.72],[0.903],[-999],[-999],[-999],[-999],2,"[32.6, 64.1]","[0.344, -1.7]","[1.49, -1.77]","[0.00231, -0.0276]","[1, -1]","[-999, 0.0801]","[0.00257, 0.0209]","[0.00219, 0.00462]","[-0.00276, -0.00401]","[0.00138, 0.00701]",15.302480697631836,0.6316916346549988
196495,197,164580683.0,25,0.07171232253313065,0.06268367916345596,-3.497255563735962,0,[],[],[],[],[],[],[],[],[],[],[],1,[14.3],[0.96],[-1.35],[0.00638],[-1],[-999],[0.0741],[0.00612],[-0.0722],[0.00477],16.47821044921875,-0.40639737248420715
194691,108,116776100.0,20,0.07041677832603455,0.0629681944847107,-2.1075963973999023,0,[],[],[],[],[],[],[],[],[],[],[],2,"[29.8, 8.77]","[-2.33, -1.45]","[1.27, -0.263]","[0.0141, -0.00626]","[1, -1]","[-999, 1.34]","[-0.0154, -0.00343]","[0.00569, 0.00446]","[-0.0328, -0.0114]","[0.0121, 0.00518]",11.255189895629883,0.6729254126548767
195868,186,305733850.0,21,0.07056261599063873,0.061414510011672974,2.814089775085449,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],5.1787872314453125,3.000828742980957
194119,209,184204770.0,12,0.07414191961288452,0.05949917435646057,-7.760631561279297,0,[],[],[],[],[],[],[],[],[],[],[],1,[38.8],[-2.01],[-1.64],[0.0439],[1],[0.138],[-0.0184],[0.00585],[-0.03],[0.00742],18.379600524902344,-0.33519846200942993
194464,193,278090298.0,19,0.07666003704071045,0.06034311652183533,-2.80344820022583,0,[],[],[],[],[],[],[],[],[],[],[],1,[61],[-2.06],[1.04],[-0.0471],[1],[0.182],[-0.154],[0.129],[0.257],[0.263],31.38784408569336,-1.9447587728500366
194912,715,1124695352.0,10,0.07423816621303558,0.06314049661159515,-0.6485106348991394,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],4.786022663116455,-2.7902743816375732
195397,653,876965339.0,16,0.07094396650791168,0.062466811388731,4.359355449676514,1,[4.81],[0.715],[-0.475],[0.106],[-1],[-999],[-999],[-999],[-999],[-999],[-999],1,[39.1],[-1.93],[-3.01],[-0.0161],[-1],[-999],[0.0109],[0.0178],[0.0273],[0.0213],18.48062515258789,1.3349145650863647
196197,330,500642304.0,17,0.06863359361886978,0.0674809142947197,-3.151857376098633,1,[3.11],[-1.73],[-2.75],[0.106],[1],[-999],[-999],[-999],[-999],[-999],[-999],1,[58.3],[-2.46],[0.512],[-0.062],[1],[-999],[-0.0081],[0.0146],[-0.0583],[0.0325],12.213443756103516,1.0618737936019897
195950,442,442068550.0,12,0.07091769576072693,0.0654330626130104,-1.0824090242385864,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],11.562213897705078,-2.844088077545166
194704,85,81032577.0,12,0.07437797635793686,0.0658184215426445,-1.1991517543792725,0,[],[],[],[],[],[],[],[],[],[],[],1,[43.1],[-2.12],[-2.29],[0.0368],[1],[0.333],[0.00602],[0.00467],[-0.00129],[0.00813],16.373233795166016,-0.5943795442581177
195397,581,797854326.0,11,0.07140053808689117,0.0633188784122467,-3.139174461364746,0,[],[],[],[],[],[],[],[],[],[],[],3,"[5.54, 26.4, 16.4]","[0.914, -0.239, -0.332]","[2.26, -1.96, 1.78]","[-0.00144, -0.00964, -0.00232]","[1, 1, 1]","[2.35, -999, -999]","[0.00366, 0.000296, 0.000277]","[0.00479, 0.0018, 0.00384]","[3.32, 0.00538, 0.00462]","[0.00551, 0.00327, 0.00361]",28.37493324279785,-0.1165936067700386
194631,16,24422653.0,15,0.07123512029647827,0.06306522339582443,-4.372980117797852,0,[],[],[],[],[],[],[],[],[],[],[],2,"[23.7, 13.8]","[-0.111, 1.99]","[0.117, 3.13]","[0.00547, 0.0136]","[1, -1]","[0.756, 1.89]","[0.00249, -0.00608]","[0.00222, 0.00467]","[-0.00184, -0.00608]","[0.0036, 0.00722]",13.934724807739258,-1.0329509973526
194699,233,275132632.0,17,0.07352223247289658,0.061095863580703735,0.686430037021637,0,[],[],[],[],[],[],[],[],[],[],[],2,"[32.8, 31.7]","[-0.744, 1.05]","[1.25, -2.07]","[-0.0112, -0.00475]","[1, -1]","[0.0838, 0.134]","[0.00146, -0.000926]","[0.00156, 0.00484]","[7.84e-05, -0.00372]","[0.00237, 0.00463]",24.984567642211914,1.5428104400634766
194429,306,292334430.0,8,0.07187007367610931,0.060924120247364044,-5.181711673736572,0,[],[],[],[],[],[],[],[],[],[],[],1,[17.8],[0.432],[2.46],[-0.0054],[-1],[-999],[-0.0109],[0.00329],[-0.0044],[0.00318],10.690237045288086,-1.0972610712051392
195147,346,391051276.0,15,0.07401955127716064,0.05368541553616524,-2.000683546066284,0,[],[],[],[],[],[],[],[],[],[],[],2,"[43.1, 45.8]","[-0.474, -0.942]","[1.5, -1.81]","[0.0185, 0.0139]","[1, -1]","[0.0495, 0.139]","[0.00182, 0.000279]","[0.0018, 0.00311]","[-0.00135, -0.00402]","[0.00176, 0.00346]",34.15303421020508,1.4910591840744019
194314,91,87717506.0,16,0.07124485075473785,0.06294194608926773,0.7575255036354065,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],19.981382369995117,-1.8773000240325928
195147,523,648489719.0,23,0.07324283570051193,0.06681794673204422,3.6299188137054443,1,[3.6],[1.71],[2.59],[0.106],[-1],[0.575],[0.867],[0.00775],[0.00544],[-9.9],[0.0139],1,[40.4],[-0.737],[-0.809],[0.00703],[1],[0.133],[0.00253],[0.0024],[-0.000849],[0.00289],31.926902770996094,2.276059865951538
194691,227,320247142.0,16,0.0719490647315979,0.06214956194162369,2.0835020542144775,0,[],[],[],[],[],[],[],[],[],[],[],2,"[23.4, 19]","[0.22, -1.91]","[-0.775, 2.72]","[0.00853, -0.00635]","[1, -1]","[0.5, -999]","[-0.00322, -0.0206]","[0.00365, 0.00424]","[0.00202, -0.0323]","[0.00239, 0.00516]",19.640647888183594,2.327500104904175
195552,202,333227165.0,15,0.07235372811555862,0.06633282452821732,-2.5816049575805664,0,[],[],[],[],[],[],[],[],[],[],[],1,[41.9],[1.45],[1.32],[-0.00353],[1],[0.191],[0.0009],[0.00199],[-1.19e-05],[0.00367],17.377321243286133,-0.686252236366272
195950,93,99903657.0,14,0.07266604900360107,0.06516566872596741,7.538492679595947,0,[],[],[],[],[],[],[],[],[],[],[],4,"[9.97, 11.8, 12.7, 22.3]","[-1.07, -1.2, -1.05, -1.08]","[1.52, -1.46, -1.39, -1.29]","[0.00568, 0.00345, -0.00302, 0.00791]","[-1, -1, 1, 1]","[-999, 5.49, -999, -999]","[-0.000211, -0.00628, 0.00295, -0.0189]","[0.00399, 0.00421, 0.00727, 0.0105]","[-0.000936, 0.00284, -0.00132, -0.00885]","[0.00415, 0.00474, 0.0059, 0.0077]",31.264808654785156,0.07515159249305725
194428,26,28207577.0,12,0.07133790105581284,0.058237649500370026,7.368349552154541,0,[],[],[],[],[],[],[],[],[],[],[],1,[23],[1.98],[-2.53],[0.0221],[1],[-999],[-0.071],[0.0272],[-0.00304],[0.0415],8.760858535766602,2.4255685806274414
195397,347,518517856.0,14,0.06596715748310089,0.06144416704773903,4.378053665161133,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],20.212982177734375,-1.4099456071853638
196438,108,92880166.0,11,0.07185351103544235,0.06661972403526306,-6.5554327964782715,0,[],[],[],[],[],[],[],[],[],[],[],3,"[10.2, 20.1, 9.8]","[0.777, 1.37, 1.29]","[1.09, -2.36, -2.29]","[-0.00227, 0.0108, 0.00587]","[-1, 1, -1]","[1.97, -999, 5.54]","[-0.00467, 0.00125, -0.00373]","[0.0047, 0.00364, 0.0107]","[0.0102, 0.00106, 0.00254]","[0.00302, 0.00505, 0.00939]",43.8449821472168,-1.7479602098464966
194428,305,313163634.0,14,0.07420773804187775,0.0616038553416729,3.8509576320648193,0,[],[],[],[],[],[],[],[],[],[],[],1,[32.7],[0.703],[0.293],[0.00775],[1],[-999],[-0.00037],[0.00301],[0.00181],[0.00283],8.722160339355469,-3.001450777053833
194702,7,6332488.0,23,0.07670386135578156,0.06054258719086647,7.064436435699463,0,[],[],[],[],[],[],[],[],[],[],[],2,"[54.8, 38]","[0.962, 0.793]","[0.788, -2.59]","[0.0208, -0.0159]","[1, -1]","[0.026, 0.0106]","[0.00671, -0.000703]","[0.00267, 0.00192]","[-0.00159, 0.0056]","[0.0032, 0.0024]",33.250144958496094,0.907879650592804
195398,551,477857385.0,9,0.0723118931055069,0.06630236655473709,4.090197563171387,0,[],[],[],[],[],[],[],[],[],[],[],1,[67.5],[-2.09],[-1.05],[0.0202],[-1],[-999],[-0.0203],[0.0416],[0.0586],[0.0545],11.281414985656738,2.1687521934509277
196349,130,160227763.0,18,0.07356361299753189,0.06348641216754913,7.215039253234863,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],29.251888275146484,-2.6623518466949463
195014,68,86274445.0,8,0.0702449232339859,0.06022273749113083,-3.7954580783843994,0,[],[],[],[],[],[],[],[],[],[],[],1,[59.2],[2.41],[0.703],[-0.107],[1],[-999],[0.0185],[0.0164],[0.019],[0.0255],20.997539520263672,-1.9422966241836548
196438,577,471915135.0,9,0.07412271201610565,0.06232991814613342,-3.8133983612060547,0,[],[],[],[],[],[],[],[],[],[],[],2,"[38.1, 24.2]","[1.42, -2.3]","[-1.16, 2.17]","[-0.031, 0.0319]","[1, -1]","[-999, -999]","[0.00444, -0.00243]","[0.00424, 0.0141]","[0.00652, -0.00826]","[0.00562, 0.0267]",29.18827247619629,0.17738422751426697
195378,153,163451770.0,16,0.07507162541151047,0.05673142150044441,1.6904852390289307,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],29.67599868774414,2.0110089778900146
194711,367,319411431.0,16,0.08156680315732956,0.05992323160171509,5.668064117431641,0,[],[],[],[],[],[],[],[],[],[],[],2,"[13.2, 24]","[-0.844, -1.2]","[-0.533, 2.56]","[0.00142, -0.0134]","[-1, -1]","[1.11, 0.526]","[-0.013, 0.0946]","[0.00322, 0.0266]","[-0.0098, -0.00317]","[0.00338, 0.0171]",14.245606422424316,-0.46522030234336853
195304,139,193856719.0,13,0.07227752357721329,0.06444942951202393,-0.27477893233299255,0,[],[],[],[],[],[],[],[],[],[],[],1,[29.3],[-1.69],[-1.52],[0.00941],[-1],[-999],[-0.0175],[0.00631],[0.0125],[0.00781],19.602436065673828,0.01818564347922802
196438,873,747325034.0,10,0.06854739040136337,0.06410668790340424,6.567692756652832,0,[],[],[],[],[],[],[],[],[],[],[],2,"[41.4, 49]","[-1.37, -1.92]","[-1.39, 1.28]","[0.0223, -0.0312]","[1, -1]","[0.0211, 0.052]","[0.00441, -0.0026]","[0.0058, 0.00366]","[-0.0026, -0.00575]","[0.00509, 0.00418]",16.737882614135742,0.22781573235988617
194480,824,742479457.0,14,0.07443815469741821,0.06300109624862671,-1.8900314569473267,0,[],[],[],[],[],[],[],[],[],[],[],2,"[22.9, 36.6]","[1.71, 2.09]","[1.02, 0.472]","[0.0114, -0.0308]","[-1, 1]","[0.334, 0.113]","[-0.0017, 0.0108]","[0.00394, 0.00231]","[-0.000562, -0.0213]","[0.00438, 0.00967]",13.268705368041992,-0.6908562183380127
195926,11,8542005.0,8,0.07136937230825424,0.06565889716148376,3.5148656368255615,0,[],[],[],[],[],[],[],[],[],[],[],1,[29.3],[2.36],[1.36],[-0.0401],[-1],[-999],[-0.0989],[0.0138],[-4.87],[0.0312],21.05337142944336,-0.7594209313392639
196250,162,286796860.0,28,0.07109624147415161,0.06704101711511612,1.083112359046936,0,[],[],[],[],[],[],[],[],[],[],[],2,"[11.6, 37.5]","[0.0382, 0.128]","[-2.08, -1.97]","[-0.00251, 0.00347]","[-1, 1]","[-999, 1.09]","[0.0113, -0.00288]","[0.00349, 0.00232]","[0.00786, -0.00852]","[0.00501, 0.0034]",23.988691329956055,2.277310371398926
194315,118,159554525.0,21,0.07240231335163116,0.06209360808134079,0.5899704098701477,0,[],[],[],[],[],[],[],[],[],[],[],2,"[42, 37.7]","[1.66, 1.82]","[-1.87, 1.27]","[0.026, -0.0115]","[1, 1]","[-999, -999]","[0.0172, -0.191]","[0.00965, 0.183]","[-0.00905, -0.136]","[0.00586, 0.211]",13.658519744873047,-1.7189280986785889
194076,118,132785669.0,10,0.07511592656373978,0.06713854521512985,-2.522277593612671,0,[],[],[],[],[],[],[],[],[],[],[],2,"[12.1, 23.4]","[1.2, 0.692]","[-0.855, -0.499]","[-0.00377, -0.00672]","[1, -1]","[0.0743, 0.0334]","[-0.00379, -0.000386]","[0.00424, 0.00458]","[-0.00254, -0.00447]","[0.00437, 0.0035]",24.842391967773438,1.6948789358139038
196349,182,257055955.0,25,0.0690452829003334,0.06419999897480011,-0.037492986768484116,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],15.35745620727539,-0.9167973399162292
196197,414,626072006.0,21,0.07237827032804489,0.06305866688489914,3.36029314994812,0,[],[],[],[],[],[],[],[],[],[],[],3,"[46.2, 22, 7.6]","[-2.39, -1.84, -1.97]","[1.88, -1.44, -1.1]","[-0.0661, 0.0146, -0.00786]","[-1, -1, -1]","[-999, -999, 1.39]","[0.0837, -0.00604, -0.0677]","[0.00518, 0.00629, 0.0459]","[0.303, 0.00143, 0.0793]","[0.0071, 0.00765, 0.0331]",44.722110748291016,0.47309499979019165
196349,69,38489357.0,22,0.07163127511739731,0.06488091498613358,1.1102023124694824,0,[],[],[],[],[],[],[],[],[],[],[],2,"[9.04, 45]","[-1.15, -0.793]","[2.54, -0.1]","[-0.00433, 0.00656]","[-1, 1]","[-999, -999]","[0.00439, 0.000242]","[0.00504, 0.00575]","[0.00151, -0.0102]","[0.0048, 0.0045]",21.477745056152344,-1.8413571119308472
194115,117,87723676.0,15,0.074736587703228,0.0658148005604744,0.2216332107782364,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],25.59549331665039,-0.7287901043891907
195378,1072,1193185647.0,11,0.0712905079126358,0.06460842490196228,-1.5278023481369019,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],24.524200439453125,-0.319912850856781
195397,62,104168614.0,18,0.06858799606561661,0.06518092006444931,-2.1334145069122314,1,[3.61],[-0.0262],[2.99],[0.106],[1],[-999],[-999],[-999],[-999],[-999],[-999],1,[22.9],[-1.37],[-2.78],[0.0123],[1],[-999],[0.00487],[0.00689],[0.00147],[0.00549],9.486614227294922,-1.7663851976394653
194050,1268,1166635117.0,7,0.07006850093603134,0.06073309853672981,-2.506413221359253,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],28.432790756225586,-2.984282970428467
196453,1477,1301794882.0,8,0.07339745759963989,0.06322165578603745,3.909107208251953,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],3.622396945953369,-2.5553689002990723
195658,346,321874558.0,11,0.0699642077088356,0.0620027557015419,-7.565253734588623,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],25.074016571044922,-2.243262529373169
194825,121,104824542.0,19,0.07435057312250137,0.06098535656929016,6.475053310394287,0,[],[],[],[],[],[],[],[],[],[],[],1,[8.76],[-0.353],[3.1],[0.00061],[-1],[4.2],[0.00215],[0.00378],[0.00296],[0.00398],31.759984970092773,-2.73649001121521
194439,60,45696441.0,19,0.07110291719436646,0.06299524754285812,6.9659905433654785,0,[],[],[],[],[],[],[],[],[],[],[],2,"[43.8, 42.3]","[0.153, -0.796]","[0.353, -2.89]","[0.00749, -0.00739]","[-1, 1]","[0.112, 0.0889]","[0.00135, -0.00722]","[0.00189, 0.00362]","[-2.9e-05, 0.00484]","[0.000997, 0.00362]",15.19926643371582,1.2815654277801514
194150,200,245839670.0,12,0.06905769556760788,0.06287330389022827,3.6996467113494873,0,[],[],[],[],[],[],[],[],[],[],[],2,"[13.8, 48]","[0.138, -2.03]","[3.04, 0.342]","[0.00218, -0.0417]","[-1, 1]","[-999, 0.244]","[-0.00205, -0.142]","[0.00212, 0.218]","[-0.00436, 17.1]","[0.0036, 0.818]",17.970962524414062,-1.966390609741211
194711,132,119516072.0,9,0.07186970859766006,0.057437267154455185,1.3878151178359985,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],6.380784511566162,-2.7275125980377197
194150,201,247054521.0,16,0.07282964140176773,0.06264791637659073,3.159230947494507,1,[16.3],[0.282],[0.77],[0.106],[-1],[2.21],[2.31],[1.65e-05],[0.0015],[-0.000145],[0.00285],1,[61.6],[-2.35],[-2.68],[0.0965],[-1],[-999],[0.005],[0.00509],[0.0994],[0.0193],9.084917068481445,-2.9099786281585693
195303,406,527972645.0,24,0.07733143866062164,0.06113896518945694,-0.49194037914276123,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],40.050453186035156,-1.7611147165298462
195774,82,160555702.0,16,0.07150420546531677,0.0643221065402031,-2.476210832595825,0,[],[],[],[],[],[],[],[],[],[],[],1,[25.3],[1.69],[2.88],[0.0254],[-1],[0.659],[0.908],[0.397],[0.309],[0.318],17.792457580566406,0.3529723584651947
195304,664,807558976.0,16,0.07150094211101532,0.06356919556856155,-3.3708748817443848,0,[],[],[],[],[],[],[],[],[],[],[],1,[43.7],[1.58],[1.66],[0.0246],[-1],[0.201],[-0.0491],[0.00253],[-0.0297],[0.0036],23.595645904541016,2.9600563049316406
194479,266,317399832.0,13,0.07299964129924774,0.06195972114801407,-6.778693199157715,0,[],[],[],[],[],[],[],[],[],[],[],1,[21.1],[1.57],[-0.4],[-0.00838],[-1],[-999],[-0.0158],[0.0173],[4.72],[0.01],15.318193435668945,-0.506629467010498
194702,24,24808093.0,12,0.07226788997650146,0.060574114322662354,2.757274627685547,0,[],[],[],[],[],[],[],[],[],[],[],2,"[5.97, 18.2]","[-1.1, 2.47]","[-2.31, -1.3]","[-0.00198, -0.0245]","[-1, -1]","[5.19, -999]","[-0.00644, 1.38]","[0.00786, 0.0291]","[-0.0097, -3.79]","[0.00827, 0.0822]",50.7385368347168,1.1697697639465332
194533,483,661757223.0,14,0.07497141510248184,0.06288497895002365,0.6951736211776733,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],37.91447067260742,-0.7277116775512695
194711,317,278623392.0,10,0.07353631407022476,0.06119677796959877,7.748258113861084,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],27.304765701293945,0.7011408805847168
195552,1506,1678737637.0,7,0.07332684844732285,0.06284589320421219,-1.8034875392913818,0,[],[],[],[],[],[],[],[],[],[],[],1,[15.3],[-2.18],[2.27],[-0.0167],[1],[0.345],[0.00329],[0.00635],[-0.00429],[0.00726],11.92139720916748,-0.6841201186180115
195378,858,1004081474.0,15,0.07070132344961166,0.06494208425283432,-3.0033953189849854,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],9.149359703063965,-1.6690893173217773
194643,138,179648277.0,19,0.07477592676877975,0.061063673347234726,-1.1130397319793701,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],3.0177078247070312,2.0937373638153076
194631,173,266041398.0,19,0.07246103137731552,0.060015782713890076,1.4086706638336182,1,[5.15],[-2.47],[2.05],[0.106],[-1],[-999],[-999],[-999],[-999],[-999],[-999],0,[],[],[],[],[],[],[],[],[],[],2.697389602661133,0.5117270946502686
195775,148,137116952.0,9,0.07055298984050751,0.06380314379930496,0.5737002491950989,1,[5.61],[0.889],[2.55],[0.106],[1],[-999],[-999],[-999],[-999],[-999],[-999],1,[37.1],[2.04],[1.17],[-0.0155],[1],[0.482],[-2.84],[1.14],[1.77],[0.764],19.73159408569336,2.2319037914276123
195397,1190,1376600348.0,17,0.07245755940675735,0.06252146512269974,1.585041880607605,0,[],[],[],[],[],[],[],[],[],[],[],2,"[63.3, 5.74]","[1.92, 0.159]","[1.15, -1.97]","[-0.0726, 0.00145]","[-1, -1]","[0.0472, 7.96]","[0.00133, 0.202]","[0.00245, 0.283]","[-0.00194, -0.0211]","[0.00631, 0.0627]",23.48114776611328,-1.2091333866119385
195656,319,281233561.0,9,0.07453379780054092,0.0647389143705368,7.994772434234619,0,[],[],[],[],[],[],[],[],[],[],[],1,[70.3],[-2.43],[1.71],[0.112],[-1],[-999],[0.0525],[0.0218],[-0.0136],[0.0498],39.424678802490234,-0.21026954054832458
195397,1001,1216625263.0,17,0.0721043050289154,0.059447161853313446,-4.011698246002197,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],29.5058650970459,-1.5065748691558838
195757,79,129267272.0,18,0.06891313195228577,0.06545963138341904,-4.428753852844238,1,[3.26],[-2.43],[1.89],[0.106],[-1],[-999],[-999],[-999],[-999],[-999],[-999],0,[],[],[],[],[],[],[],[],[],[],37.40538787841797,-3.0439674854278564
